car_id,car_type,color,year,km,average_price,transmission,body_type,days,price,sold
3302,Mazda_CX-9_2012,Blue,2012,41470591,344893,Automatic,SUV,24,368083,False
6819,Mazda_CX-9_2012,Black,2012,34298561,344893,Automatic,SUV,42,359965,True
7857,Mazda_CX-9_2012,Red,2012,42009911,344893,Automatic,SUV,33,342563,False
9945,Mazda_CX-9_2012,Red,2012,36586216,344893,Automatic,SUV,14,363659,True
10677,Mazda_CX-9_2012,Orange,2012,37035715,344893,Automatic,SUV,43,385441,True
12370,Mazda_CX-9_2012,Black,2012,39992640,344893,Automatic,SUV,11,353405,False
18204,Mazda_CX-9_2012,White,2012,38533562,344893,Automatic,SUV,36,398488,True
25,Renault_Kangoo_2015,Red,2015,20037953,265664,Automatic,Sedan,19,272584,True
95,Renault_Kangoo_2015,Blue,2015,13528647,265664,Automatic,Sedan,3,281173,True
172,Renault_Kangoo_2015,White,2015,16256727,265664,Automatic,Sedan,7,311881,True
742,Renault_Kangoo_2015,Black,2015,17558793,265664,Automatic,Sedan,32,272175,True
1992,Renault_Kangoo_2015,Orange,2015,19003736,265664,Automatic,Sedan,17,271954,True
2009,Renault_Kangoo_2015,Blue,2015,14312201,265664,Automatic,Sedan,1,311686,True
2078,Renault_Kangoo_2015,Black,2015,21106489,265664,Automatic,Sedan,7,303546,True
3274,Renault_Kangoo_2015,White,2015,20656786,265664,Automatic,Sedan,11,296208,True
3418,Renault_Kangoo_2015,Black,2015,17114357,265664,Automatic,Sedan,18,289419,True
3505,Renault_Kangoo_2015,White,2015,20040487,265664,Automatic,Sedan,2,281516,True
6451,Renault_Kangoo_2015,Black,2015,20215017,265664,Automatic,Sedan,7,276407,True
8187,Renault_Kangoo_2015,White,2015,13274569,265664,Automatic,Sedan,15,305958,True
8552,Renault_Kangoo_2015,Red,2015,19188603,265664,Automatic,Sedan,27,274101,True
9771,Renault_Kangoo_2015,Black,2015,15898415,265664,Automatic,Sedan,20,303221,True
14131,Renault_Kangoo_2015,Red,2015,18836054,265664,Automatic,Sedan,13,276695,True
15402,Renault_Kangoo_2015,White,2015,17541927,265664,Automatic,Sedan,24,268191,True
16123,Renault_Kangoo_2015,Black,2015,19162153,265664,Automatic,Sedan,24,307115,True
19606,Renault_Kangoo_2015,Red,2015,21519485,265664,Automatic,Sedan,5,308363,True
19723,Renault_Kangoo_2015,Black,2015,21889834,265664,Automatic,Sedan,22,304887,True
3404,Jaguar_XF_2013,Black,2013,32479315,561149,Automatic,SUV,10,599040,True
4510,Jaguar_XF_2013,Red,2013,31818729,561149,Automatic,SUV,21,613224,True
7125,Jaguar_XF_2013,White,2013,28608368,561149,Automatic,SUV,9,651454,True
8629,Jaguar_XF_2013,Red,2013,28160879,561149,Automatic,SUV,3,625173,True
9144,Jaguar_XF_2013,Red,2013,36260614,561149,Automatic,SUV,12,656446,True
10308,Jaguar_XF_2013,Black,2013,28191953,561149,Automatic,SUV,44,581813,True
10962,Jaguar_XF_2013,Black,2013,30696360,561149,Automatic,SUV,58,629229,True
11619,Jaguar_XF_2013,Orange,2013,36112152,561149,Automatic,SUV,1,589738,False
13845,Jaguar_XF_2013,White,2013,30444153,561149,Automatic,SUV,13,584502,False
17673,Jaguar_XF_2013,White,2013,31881883,561149,Automatic,SUV,20,615879,False
1043,Nissan_Sentra_2012,Red,2012,36049607,620609,Manual,Sedan,45,706518,True
5176,Nissan_Sentra_2012,White,2012,36821651,620609,Manual,Sedan,9,667456,True
5985,Nissan_Sentra_2012,White,2012,36194586,620609,Manual,Sedan,33,669243,True
12625,Nissan_Sentra_2012,Red,2012,31997132,620609,Manual,Sedan,2,682274,True
16952,Nissan_Sentra_2012,Black,2012,30795435,620609,Manual,Sedan,52,634105,True
17724,Nissan_Sentra_2012,Blue,2012,37610396,620609,Manual,Sedan,62,654493,True
815,GMC_Acadia_2011,White,2011,19937925,840794,Manual,Sedan,46,932320,True
4404,GMC_Acadia_2011,Black,2011,23904624,840794,Manual,Sedan,11,981850,True
4602,GMC_Acadia_2011,White,2011,24101456,840794,Manual,Sedan,50,944440,True
6984,GMC_Acadia_2011,Black,2011,20054472,840794,Manual,Sedan,4,897881,False
7696,GMC_Acadia_2011,Black,2011,28705627,840794,Manual,Sedan,3,903720,True
8474,GMC_Acadia_2011,Black,2011,25387336,840794,Manual,Sedan,37,966506,True
8773,GMC_Acadia_2011,Blue,2011,20640230,840794,Manual,Sedan,1,897524,True
10988,GMC_Acadia_2011,Black,2011,23957319,840794,Manual,Sedan,3,854119,False
12790,GMC_Acadia_2011,White,2011,29312060,840794,Manual,Sedan,27,921475,True
14214,GMC_Acadia_2011,Blue,2011,21464991,840794,Manual,Sedan,37,948223,True
15639,GMC_Acadia_2011,Blue,2011,23704214,840794,Manual,Sedan,38,949254,True
17513,GMC_Acadia_2011,Black,2011,19682553,840794,Manual,Sedan,5,947689,True
18088,GMC_Acadia_2011,Red,2011,19998503,840794,Manual,Sedan,4,964963,True
1983,Audi_A6_2018,Red,2018,22378048,614228,Automatic,Sedan,23,645207,True
6249,Audi_A6_2018,White,2018,20366757,614228,Automatic,Sedan,2,633868,True
9178,Audi_A6_2018,Black,2018,29310394,614228,Automatic,Sedan,5,651369,True
9305,Audi_A6_2018,Black,2018,20410025,614228,Automatic,Sedan,4,694527,True
12919,Audi_A6_2018,Black,2018,27344796,614228,Automatic,Sedan,28,660801,True
13067,Audi_A6_2018,White,2018,19426668,614228,Automatic,Sedan,35,638981,True
13921,Audi_A6_2018,Red,2018,27881741,614228,Automatic,Sedan,9,629281,False
15566,Audi_A6_2018,Blue,2018,20611950,614228,Automatic,Sedan,20,690854,True
17385,Audi_A6_2018,Red,2018,25691678,614228,Automatic,Sedan,18,621321,True
17703,Audi_A6_2018,Black,2018,22502829,614228,Automatic,Sedan,41,703019,True
17765,Audi_A6_2018,Red,2018,22660756,614228,Automatic,Sedan,3,668628,True
18886,Audi_A6_2018,Black,2018,27589972,614228,Automatic,Sedan,7,686341,True
19674,Audi_A6_2018,Blue,2018,24769225,614228,Automatic,Sedan,35,685591,True
1061,Porsche_Cayman_2015,White,2015,19996133,297267,Automatic,SUV,6,335845,True
5758,Porsche_Cayman_2015,Red,2015,19232049,297267,Automatic,SUV,3,347859,False
7119,Porsche_Cayman_2015,Red,2015,16408759,297267,Automatic,SUV,42,305565,True
11773,Porsche_Cayman_2015,Blue,2015,20418524,297267,Automatic,SUV,12,328963,True
12603,Porsche_Cayman_2015,Red,2015,17501777,297267,Automatic,SUV,21,337315,True
13638,Porsche_Cayman_2015,Blue,2015,13186832,297267,Automatic,SUV,13,344746,True
15849,Porsche_Cayman_2015,Black,2015,15776045,297267,Automatic,SUV,2,332308,True
16037,Porsche_Cayman_2015,Black,2015,15008552,297267,Automatic,SUV,14,344597,True
18014,Porsche_Cayman_2015,White,2015,13675911,297267,Automatic,SUV,33,344988,True
18022,Porsche_Cayman_2015,Red,2015,13498636,297267,Automatic,SUV,7,302968,True
18395,Porsche_Cayman_2015,Blue,2015,21439119,297267,Automatic,SUV,14,346283,True
18928,Porsche_Cayman_2015,Black,2015,21525335,297267,Automatic,SUV,37,343039,True
31,Mercedes Benz_Clase C_2009,Blue,2009,38159267,639586,Automatic,Sedan,19,704646,True
3850,Mercedes Benz_Clase C_2009,Black,2009,35265581,639586,Automatic,Sedan,1,693000,True
6694,Mercedes Benz_Clase C_2009,White,2009,36888548,639586,Automatic,Sedan,40,731569,False
7122,Mercedes Benz_Clase C_2009,Black,2009,38297157,639586,Automatic,Sedan,45,722355,True
7128,Mercedes Benz_Clase C_2009,White,2009,33252456,639586,Automatic,Sedan,11,739467,True
9104,Mercedes Benz_Clase C_2009,White,2009,38621656,639586,Automatic,Sedan,48,739041,True
9201,Mercedes Benz_Clase C_2009,Black,2009,36440466,639586,Automatic,Sedan,86,705108,True
16963,Mercedes Benz_Clase C_2009,White,2009,37523342,639586,Automatic,Sedan,8,648135,True
3162,Hyundai_Creta_2019,Blue,2019,30402523,625782,Automatic,Sedan,49,671319,True
5101,Hyundai_Creta_2019,Red,2019,23588247,625782,Automatic,Sedan,19,714995,True
6165,Hyundai_Creta_2019,Blue,2019,26097425,625782,Automatic,Sedan,7,640839,True
6990,Hyundai_Creta_2019,Blue,2019,32257315,625782,Automatic,Sedan,23,635719,True
8191,Hyundai_Creta_2019,Black,2019,28145388,625782,Automatic,Sedan,44,663347,True
8432,Hyundai_Creta_2019,Blue,2019,24837411,625782,Automatic,Sedan,21,637280,True
10628,Hyundai_Creta_2019,Blue,2019,28774279,625782,Automatic,Sedan,16,706408,True
11798,Hyundai_Creta_2019,White,2019,31613873,625782,Automatic,Sedan,49,689354,True
11807,Hyundai_Creta_2019,Red,2019,25229204,625782,Automatic,Sedan,7,721223,True
16021,Hyundai_Creta_2019,Black,2019,32561952,625782,Automatic,Sedan,3,709587,True
16111,Hyundai_Creta_2019,Black,2019,32373548,625782,Automatic,Sedan,11,700595,True
16333,Hyundai_Creta_2019,White,2019,29205396,625782,Automatic,Sedan,2,707271,False
18692,Hyundai_Creta_2019,Red,2019,24547767,625782,Automatic,Sedan,30,707519,True
19210,Hyundai_Creta_2019,Black,2019,23949793,625782,Automatic,Sedan,25,703868,True
483,Volkswagen_Saveiro_2015,Orange,2015,21982575,239404,Automatic,Sedan,15,275672,True
1898,Volkswagen_Saveiro_2015,White,2015,17205561,239404,Automatic,Sedan,27,279677,True
4707,Volkswagen_Saveiro_2015,White,2015,18605066,239404,Automatic,Sedan,20,251310,True
4760,Volkswagen_Saveiro_2015,White,2015,14320953,239404,Automatic,Sedan,25,258432,True
7252,Volkswagen_Saveiro_2015,White,2015,17369706,239404,Automatic,Sedan,15,251132,True
7825,Volkswagen_Saveiro_2015,Black,2015,16230812,239404,Automatic,Sedan,17,259793,True
12211,Volkswagen_Saveiro_2015,White,2015,16016525,239404,Automatic,Sedan,18,249228,True
12464,Volkswagen_Saveiro_2015,Black,2015,21069336,239404,Automatic,Sedan,5,261439,True
14579,Volkswagen_Saveiro_2015,Black,2015,22124589,239404,Automatic,Sedan,4,279067,True
16183,Volkswagen_Saveiro_2015,Blue,2015,21381311,239404,Automatic,Sedan,22,254967,False
16948,Volkswagen_Saveiro_2015,Blue,2015,19925750,239404,Automatic,Sedan,5,277646,True
19464,Volkswagen_Saveiro_2015,Black,2015,15206606,239404,Automatic,Sedan,18,240188,True
34,GMC_Yukon_2020,Black,2020,28862102,615279,Manual,Sedan,1,650532,True
2550,GMC_Yukon_2020,Red,2020,19738884,615279,Manual,Sedan,36,616631,True
2922,GMC_Yukon_2020,Black,2020,21791887,615279,Manual,Sedan,43,667311,True
4607,GMC_Yukon_2020,Black,2020,21790422,615279,Manual,Sedan,6,631534,False
4767,GMC_Yukon_2020,Red,2020,21242825,615279,Manual,Sedan,25,635134,True
5538,GMC_Yukon_2020,Black,2020,20826604,615279,Manual,Sedan,17,689722,True
5697,GMC_Yukon_2020,White,2020,24064188,615279,Manual,Sedan,49,705783,True
5796,GMC_Yukon_2020,Black,2020,26164016,615279,Manual,Sedan,27,635627,False
5858,GMC_Yukon_2020,Red,2020,24766945,615279,Manual,Sedan,40,668022,False
6017,GMC_Yukon_2020,Black,2020,24098180,615279,Manual,Sedan,33,653249,True
6952,GMC_Yukon_2020,Blue,2020,23993513,615279,Manual,Sedan,9,718939,True
10374,GMC_Yukon_2020,White,2020,21305317,615279,Manual,Sedan,18,715859,True
10506,GMC_Yukon_2020,Black,2020,23000797,615279,Manual,Sedan,2,672752,True
11369,GMC_Yukon_2020,Orange,2020,20021260,615279,Manual,Sedan,12,636570,True
11428,GMC_Yukon_2020,Red,2020,22428945,615279,Manual,Sedan,8,725034,True
12968,GMC_Yukon_2020,White,2020,26417428,615279,Manual,Sedan,39,619860,True
13899,GMC_Yukon_2020,Black,2020,24053479,615279,Manual,Sedan,5,673628,True
14336,GMC_Yukon_2020,Blue,2020,28120516,615279,Manual,Sedan,40,626021,True
14642,GMC_Yukon_2020,Red,2020,24464876,615279,Manual,Sedan,31,666973,True
15066,GMC_Yukon_2020,Black,2020,27761900,615279,Manual,Sedan,54,682806,True
15854,GMC_Yukon_2020,Blue,2020,29513038,615279,Manual,Sedan,24,636145,True
17257,GMC_Yukon_2020,Red,2020,26810950,615279,Manual,Sedan,12,703643,True
18737,GMC_Yukon_2020,Red,2020,25582552,615279,Manual,Sedan,23,717269,True
935,GMC_Terrain_2018,Black,2018,22314830,931495,Automatic,Sedan,63,988472,True
954,GMC_Terrain_2018,White,2018,22687663,931495,Automatic,Sedan,1,1010534,True
1197,GMC_Terrain_2018,Red,2018,28589322,931495,Automatic,Sedan,21,1080973,False
2854,GMC_Terrain_2018,Red,2018,30239946,931495,Automatic,Sedan,6,954240,True
4480,GMC_Terrain_2018,Black,2018,24286717,931495,Automatic,Sedan,9,1081937,True
6028,GMC_Terrain_2018,Red,2018,22145482,931495,Automatic,Sedan,30,1068500,True
6935,GMC_Terrain_2018,Black,2018,24718360,931495,Automatic,Sedan,35,1034863,True
13175,GMC_Terrain_2018,Black,2018,27558894,931495,Automatic,Sedan,14,1009167,True
16609,GMC_Terrain_2018,Red,2018,25475518,931495,Automatic,Sedan,36,998146,False
16610,GMC_Terrain_2018,White,2018,26552995,931495,Automatic,Sedan,14,966430,True
16920,GMC_Terrain_2018,Black,2018,21291801,931495,Automatic,Sedan,44,1080316,True
17838,GMC_Terrain_2018,Black,2018,28561179,931495,Automatic,Sedan,51,999823,True
18019,GMC_Terrain_2018,White,2018,26802561,931495,Automatic,Sedan,12,954054,True
18620,GMC_Terrain_2018,Black,2018,26104272,931495,Automatic,Sedan,18,957457,False
5962,Infiniti_QX70_2017,Black,2017,26393887,247818,Manual,Sedan,35,265938,True
7533,Infiniti_QX70_2017,Red,2017,23847587,247818,Manual,Sedan,29,260591,True
8113,Infiniti_QX70_2017,Black,2017,25615076,247818,Manual,Sedan,25,282120,False
11673,Infiniti_QX70_2017,White,2017,22410607,247818,Manual,Sedan,4,251260,True
12085,Infiniti_QX70_2017,White,2017,21867331,247818,Manual,Sedan,8,257956,True
12855,Infiniti_QX70_2017,White,2017,25893023,247818,Manual,Sedan,9,254095,True
15274,Infiniti_QX70_2017,Black,2017,23154315,247818,Manual,Sedan,34,276046,True
17595,Infiniti_QX70_2017,Black,2017,26941310,247818,Manual,Sedan,6,257551,True
37,Chrysler_Cirrus_2009,White,2009,25345180,287875,Automatic,Sedan,11,294646,True
828,Chrysler_Cirrus_2009,White,2009,27720219,287875,Automatic,Sedan,33,318029,False
1596,Chrysler_Cirrus_2009,Black,2009,23009503,287875,Automatic,Sedan,23,298763,True
6491,Chrysler_Cirrus_2009,Black,2009,21077151,287875,Automatic,Sedan,49,288858,True
7947,Chrysler_Cirrus_2009,Black,2009,21280876,287875,Automatic,Sedan,6,313000,True
15153,Chrysler_Cirrus_2009,Black,2009,28186524,287875,Automatic,Sedan,42,295339,True
15159,Chrysler_Cirrus_2009,White,2009,28194226,287875,Automatic,Sedan,20,327260,False
17117,Chrysler_Cirrus_2009,Red,2009,24552226,287875,Automatic,Sedan,13,288710,True
19623,Chrysler_Cirrus_2009,Blue,2009,26454670,287875,Automatic,Sedan,3,293905,True
873,Nissan_March_2015,White,2015,27539709,883703,Automatic,Coupe,25,1037559,False
4590,Nissan_March_2015,Black,2015,30915132,883703,Automatic,Coupe,68,989435,True
5780,Nissan_March_2015,Red,2015,27629582,883703,Automatic,Coupe,33,1013512,True
6539,Nissan_March_2015,Black,2015,31337406,883703,Automatic,Coupe,32,973008,False
7546,Nissan_March_2015,Black,2015,31027582,883703,Automatic,Coupe,1,985449,True
8540,Nissan_March_2015,White,2015,31761021,883703,Automatic,Coupe,40,938413,True
14043,Nissan_March_2015,Black,2015,32672656,883703,Automatic,Coupe,22,970541,True
15713,Nissan_March_2015,Black,2015,30828137,883703,Automatic,Coupe,27,916987,False
19615,Nissan_March_2015,Red,2015,31210678,883703,Automatic,Coupe,12,1036376,True
40,Giant_Giant GF-70_2015,White,2015,32216568,250469,Automatic,SUV,23,275493,True
6372,Giant_Giant GF-70_2015,White,2015,23818284,250469,Automatic,SUV,21,259414,True
8018,Giant_Giant GF-70_2015,Black,2015,29954932,250469,Automatic,SUV,32,258028,True
11025,Giant_Giant GF-70_2015,Red,2015,31806179,250469,Automatic,SUV,4,272157,True
15382,Giant_Giant GF-70_2015,Blue,2015,32108109,250469,Automatic,SUV,29,257390,True
15870,Giant_Giant GF-70_2015,Red,2015,31915551,250469,Automatic,SUV,43,278291,True
19974,Giant_Giant GF-70_2015,Black,2015,30678313,250469,Automatic,SUV,13,269508,True
334,Chevrolet_Colorado_2012,White,2012,19358670,828143,Manual,Sedan,20,888962,False
490,Chevrolet_Colorado_2012,Black,2012,21152137,828143,Manual,Sedan,47,861830,True
2771,Chevrolet_Colorado_2012,White,2012,21474295,828143,Manual,Sedan,21,876739,True
6979,Chevrolet_Colorado_2012,White,2012,24785950,828143,Manual,Sedan,36,863519,True
12141,Chevrolet_Colorado_2012,Black,2012,22072009,828143,Manual,Sedan,19,897808,False
12664,Chevrolet_Colorado_2012,Black,2012,25600925,828143,Manual,Sedan,42,840868,True
13225,Chevrolet_Colorado_2012,Black,2012,20291995,828143,Manual,Sedan,62,851736,False
14821,Chevrolet_Colorado_2012,Black,2012,24927711,828143,Manual,Sedan,54,878985,True
15537,Chevrolet_Colorado_2012,Red,2012,23975276,828143,Manual,Sedan,38,862583,True
18674,Chevrolet_Colorado_2012,Red,2012,25505263,828143,Manual,Sedan,4,917844,False
42,Ford_Mustang_2015,Black,2015,37942744,394597,Automatic,SUV,80,398696,True
480,Ford_Mustang_2015,Black,2015,36823005,394597,Automatic,SUV,33,441930,False
3127,Ford_Mustang_2015,Blue,2015,32186578,394597,Automatic,SUV,25,431924,True
8349,Ford_Mustang_2015,White,2015,29252673,394597,Automatic,SUV,19,420038,True
9901,Ford_Mustang_2015,Black,2015,37918954,394597,Automatic,SUV,33,450935,True
9933,Ford_Mustang_2015,Red,2015,34484901,394597,Automatic,SUV,35,418397,True
10254,Ford_Mustang_2015,Black,2015,31389955,394597,Automatic,SUV,25,400324,True
12934,Ford_Mustang_2015,Orange,2015,29185289,394597,Automatic,SUV,13,446524,True
14950,Ford_Mustang_2015,White,2015,29361878,394597,Automatic,SUV,38,437691,True
16546,Ford_Mustang_2015,Red,2015,33910763,394597,Automatic,SUV,23,427532,False
16778,Ford_Mustang_2015,Black,2015,37067484,394597,Automatic,SUV,21,452339,False
16819,Ford_Mustang_2015,Blue,2015,29854613,394597,Automatic,SUV,39,401846,True
19309,Ford_Mustang_2015,Red,2015,37889817,394597,Automatic,SUV,9,406180,True
2062,Nissan_Tsuru_2016,White,2016,25392885,133291,Manual,SUV,6,141252,True
3175,Nissan_Tsuru_2016,Red,2016,20976351,133291,Manual,SUV,15,141667,True
5625,Nissan_Tsuru_2016,Black,2016,26092492,133291,Manual,SUV,1,150593,False
6257,Nissan_Tsuru_2016,Red,2016,19927024,133291,Manual,SUV,12,153083,True
7113,Nissan_Tsuru_2016,Black,2016,20003975,133291,Manual,SUV,18,138189,True
9993,Nissan_Tsuru_2016,White,2016,22386674,133291,Manual,SUV,30,136286,True
10494,Nissan_Tsuru_2016,Orange,2016,25624770,133291,Manual,SUV,30,137567,True
11237,Nissan_Tsuru_2016,White,2016,19285537,133291,Manual,SUV,1,142892,True
14299,Nissan_Tsuru_2016,Red,2016,26209189,133291,Manual,SUV,10,148215,True
14379,Nissan_Tsuru_2016,White,2016,22849009,133291,Manual,SUV,32,145147,True
15170,Nissan_Tsuru_2016,Black,2016,28581906,133291,Manual,SUV,11,148303,False
16257,Nissan_Tsuru_2016,Red,2016,22172413,133291,Manual,SUV,69,144920,True
16749,Nissan_Tsuru_2016,Red,2016,24213596,133291,Manual,SUV,12,138463,True
18293,Nissan_Tsuru_2016,Red,2016,25468084,133291,Manual,SUV,16,134724,True
18976,Nissan_Tsuru_2016,Black,2016,19691507,133291,Manual,SUV,26,137497,True
420,BMW_Serie 3_2008,Red,2008,39204984,946336,Automatic,Sedan,8,1014332,False
2344,BMW_Serie 3_2008,Blue,2008,40451203,946336,Automatic,Sedan,49,983823,True
2552,BMW_Serie 3_2008,Black,2008,38406068,946336,Automatic,Sedan,12,976741,False
3805,BMW_Serie 3_2008,Black,2008,38341508,946336,Automatic,Sedan,76,1036267,True
3952,BMW_Serie 3_2008,Black,2008,37129562,946336,Automatic,Sedan,60,951689,True
5302,BMW_Serie 3_2008,Black,2008,32960489,946336,Automatic,Sedan,57,986988,True
14732,BMW_Serie 3_2008,Black,2008,30850769,946336,Automatic,Sedan,16,1058482,True
15198,BMW_Serie 3_2008,Black,2008,34638574,946336,Automatic,Sedan,17,1044406,False
613,Renault_Duster_2017,Black,2017,28868359,572061,Manual,Sedan,78,642395,True
2229,Renault_Duster_2017,White,2017,21017615,572061,Manual,Sedan,3,600495,True
3616,Renault_Duster_2017,Red,2017,19898139,572061,Manual,Sedan,11,659635,True
3962,Renault_Duster_2017,White,2017,26811633,572061,Manual,Sedan,24,624407,True
8856,Renault_Duster_2017,White,2017,27350746,572061,Manual,Sedan,45,585670,True
9376,Renault_Duster_2017,Black,2017,19786422,572061,Manual,Sedan,14,655909,False
12989,Renault_Duster_2017,Blue,2017,19690778,572061,Manual,Sedan,12,642524,True
13187,Renault_Duster_2017,Red,2017,20174865,572061,Manual,Sedan,28,635800,True
14095,Renault_Duster_2017,White,2017,27164466,572061,Manual,Sedan,24,640370,True
17885,Renault_Duster_2017,Blue,2017,26808492,572061,Manual,Sedan,6,666408,True
18360,Renault_Duster_2017,White,2017,20353222,572061,Manual,Sedan,24,649216,False
18444,Renault_Duster_2017,Black,2017,20949055,572061,Manual,Sedan,9,648027,True
18669,Renault_Duster_2017,Black,2017,19035825,572061,Manual,Sedan,11,587382,True
18930,Renault_Duster_2017,Black,2017,23796627,572061,Manual,Sedan,10,593105,True
246,BMW_Serie 3_2012,White,2012,39154206,754929,Automatic,Sedan,28,833107,True
1594,BMW_Serie 3_2012,Red,2012,30823089,754929,Automatic,Sedan,48,863873,True
2606,BMW_Serie 3_2012,Red,2012,36220128,754929,Automatic,Sedan,58,792097,True
4083,BMW_Serie 3_2012,Black,2012,38571253,754929,Automatic,Sedan,70,819895,True
4299,BMW_Serie 3_2012,Black,2012,31314343,754929,Automatic,Sedan,30,797799,True
5904,BMW_Serie 3_2012,Black,2012,35312469,754929,Automatic,Sedan,27,858834,True
7340,BMW_Serie 3_2012,Blue,2012,36680770,754929,Automatic,Sedan,5,868003,True
7381,BMW_Serie 3_2012,Orange,2012,34314246,754929,Automatic,Sedan,9,784811,False
7804,BMW_Serie 3_2012,Black,2012,35459225,754929,Automatic,Sedan,36,770421,True
11155,BMW_Serie 3_2012,White,2012,33538973,754929,Automatic,Sedan,59,845851,True
11479,BMW_Serie 3_2012,Black,2012,36209249,754929,Automatic,Sedan,28,853050,False
11611,BMW_Serie 3_2012,Blue,2012,33426122,754929,Automatic,Sedan,57,812228,True
